"","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","WR","YEAR"
"875",1.10839,-0.479147,0.191763,-0.814386,-1.18851,-1.08716,-0.349832,-0.844577,0.75,2019
"876",-0.158461,-0.0300913,-0.0933924,-0.680521,-2.46991,-1.02533,0.538773,0.42169,0.366667,2019
"877",-0.255911,0.418964,-0.140918,-0.189683,-0.785107,-1.05624,-1.07522,-0.313058,0.53125,2019
"878",-0.418327,0.488049,-0.0458665,0.345776,-1.33089,-0.716193,0.230481,0.499854,0.517241,2019
"879",1.69309,0.349879,0.0491851,0.836614,-2.23262,-2.41645,-0.458641,-1.70439,0.606061,2019
"880",0.426238,1.1789,-0.23597,1.41669,-0.927485,-1.30355,0.429964,0.0308665,0.516129,2019
"881",-0.320877,0.349879,-0.378547,-0.189683,-1.44954,-1.98366,-1.25657,-0.37559,0.5,2019
"882",0.945971,-0.168262,1.09475,0.211911,-0.120676,-0.0979183,-0.458641,-1.43863,0.53125,2019
"883",-0.320877,-0.064634,0.762073,0.122668,-0.618999,-0.747106,-0.440506,-0.48502,0.483871,2019
"884",1.20584,1.00619,0.239288,0.702749,0.0691616,0.953148,-0.676258,0.109031,0.413793,2015
"885",0.0689221,-0.479147,-1.23401,-0.278926,1.137,-1.27264,1.3367,-0.234893,0.787879,2015
"886",-0.905577,-0.237348,-0.711228,0.747371,-0.808837,0.984062,0.774525,1.48473,0.433333,2015
"887",-2.95203,-0.859116,1.52249,-1.30522,2.48959,0.736752,0.974007,0.921943,0.241379,2015
"888",-0.645711,-1.17,0.714547,-0.0111966,0.94716,-1.05624,0.701986,-0.313058,0.483871,2015
"889",-2.88706,1.35162,1.37991,-0.368169,-1.23597,0.705838,-0.98455,1.26587,0,2015
"890",0.101405,-1.6536,-0.663702,-1.08212,-0.618999,0.891321,-0.331697,-0.766413,0.53125,2015
"891",0.816038,-1.48089,-1.13896,-0.725142,-1.80548,1.38594,0.33929,-0.891476,0.566667,2015
"892",-0.613227,0.591677,0.0491851,0.345776,-1.18851,-0.437969,0.919603,0.374791,0.4,2016
"893",0.588655,0.660763,-1.09143,0.702749,-0.500351,-1.24173,1.15536,0.312259,0.6,2016
"894",0.00395553,0.695306,-1.13896,-2.01917,0.875971,-1.36538,1.40924,0.0464994,0.5,2016
"895",-1.42531,-1.37726,-0.521125,-0.591277,0.330188,0.242133,1.57246,0.749981,0.611111,2016
"896",0.686105,-0.548232,1.09475,-0.725142,0.282729,-0.283401,1.6994,0.359158,0.53125,2016
"897",-0.873094,-2.62079,-0.140918,-0.278926,1.08954,-0.716193,1.44551,-0.547552,0.722222,2016
"898",-1.00303,-0.168262,0.239288,-0.635899,-0.52408,0.0566503,0.72012,1.98498,0.214286,2016
"899",-0.0610111,-1.03183,0.096711,0.390398,-0.239324,0.334874,1.15536,0.828146,0.516129,2016
"900",0.751071,0.349879,-0.568651,-0.94825,-0.0257571,-0.252487,-0.168484,-0.250526,0.482759,2016
"901",1.14087,0.00445143,-0.80628,-1.2606,-2.65975,0.273046,2.06209,0.671816,0.4,2016
"902",-0.0285278,1.55887,-0.378547,-0.502034,-0.666459,-1.51995,0.520638,-0.344324,0.387097,2017
"903",0.621138,-0.617317,-0.378547,-0.903629,-0.381702,-0.932589,1.08282,1.10954,0.645161,2017
"904",-0.515777,-1.13546,-1.23401,-0.769764,0.472566,-0.221573,0.665716,-0.469387,0.705882,2017
"905",0.296305,-0.548232,0.0491851,0.881236,-0.500351,-0.623451,1.08282,1.78175,0.645161,2017
"906",0.101405,0.177165,-0.140918,0.16729,-0.54781,-0.53071,2.08023,0.452955,0.548387,2017
"907",-0.775644,-1.82631,-0.568651,0.16729,0.282729,-0.128832,0.139807,-0.37559,0.59375,2017
"908",-0.418327,0.591677,-0.23597,0.122668,-1.04613,-1.05624,0.284886,0.859411,0.5,2017
"909",-1.55524,0.522592,-0.331022,-0.94825,-0.0969462,-0.623451,0.538773,-0.969641,0.34375,2017
"910",0.848521,-0.306433,-0.23597,-1.2606,-1.04613,-0.839848,0.103538,-0.172362,0.5,2017
"911",0.556172,-1.34271,-0.473599,-1.08212,-1.56819,-0.561624,0.538773,0.718715,0.638889,2017
"912",-0.74316,1.6625,0.0491851,0.881236,-0.452891,-0.221573,-0.458641,-0.234893,0.413793,2018
"913",1.2708,-0.444604,0.096711,-0.992872,-0.00202743,-3.4366,-0.639989,-0.828944,0.741935,2018
"914",-0.775644,1.24799,0.0491851,-0.546656,0.306458,-0.437969,-0.132215,0.171563,0.354839,2018
"915",1.49819,-0.168262,-0.616177,0.0780467,-0.642729,-1.51995,0.701986,0.656183,0.7,2018
"916",1.17335,1.62796,-0.901332,1.50594,-0.761377,0.458529,0.0128637,0.79688,0.575758,2018
"917",-0.418327,1.07528,2.33043,-1.6622,-0.357973,-1.45812,-0.0596754,-0.625716,0.137931,2018
"918",1.17335,-0.479147,0.191763,-1.39447,1.23192,0.118478,1.60872,-1.34483,0.606061,2018
"919",1.0759,0.62622,0.0491851,-0.457413,-0.927485,-0.963502,-0.241023,-0.234893,0.515152,2018
"920",0.718588,0.315336,-0.521125,0.211911,-2.32754,-1.1799,1.20976,0.468588,0.625,2018
"921",0.458722,1.21345,0.286814,-0.368169,-1.44954,-1.67452,-1.12963,-0.969641,0.451613,2019
"922",1.30329,0.591677,-0.663702,-0.0558182,-1.37835,-1.58178,-0.49491,-0.187994,0.40625,2019
"923",1.4657,1.04073,-0.80628,-1.08212,-1.28343,-0.747106,-0.476776,-0.828944,0.387097,2019
"924",1.49819,-0.548232,-0.23597,0.390398,-0.452891,-1.27264,-0.785067,0.0308665,0.741935,2019
"925",-0.125978,0.522592,0.33434,-0.145061,-0.00202743,-0.283401,0.865199,0.359158,0.451613,2019
"926",0.00395553,-0.65186,-0.188444,0.0780467,-0.0969462,-0.345228,0.121672,-0.234893,0.636364,2019
"927",-1.26289,2.07701,1.52249,-1.43909,-0.452891,-0.252487,0.0491333,-1.2354,0.133333,2019
"928",-0.125978,0.315336,-0.0458665,-0.457413,1.46921,-0.561624,0.0672681,-0.500653,0.548387,2019
"929",-0.255911,0.557135,0.571969,-0.546656,-3.18181,-0.221573,0.828929,-0.0629311,0.258065,2019
"930",-0.353361,-0.617317,-0.188444,-0.903629,0.0454319,0.767666,-0.313562,0.171563,0.516129,2015
"931",-1.71766,0.453507,1.23733,-1.2606,0.377648,1.01498,-1.07522,-1.70439,0.16129,2015
"932",-1.10048,0.764391,-0.0458665,2.0414,-0.405432,3.36442,-0.0596754,2.6572,0.25,2015
"933",-1.62021,-0.582775,0.429392,-0.189683,0.472566,0.458529,0.955873,0.124664,0.4,2015
"934",-0.873094,-0.168262,0.144237,1.19359,0.306458,0.891321,-0.748797,0.124664,0.5,2015
"935",-0.0934944,-0.306433,0.33434,-0.10044,1.08954,0.984062,0.248616,-0.187994,0.451613,2015
"936",-1.16544,-0.928202,0.524443,0.702749,2.44213,-0.221573,1.15536,0.843778,0.647059,2015
"937",0.0689221,-0.202805,0.33434,0.881236,-0.856296,0.582183,0.0128637,-0.735147,0.483871,2015
"938",-1.71766,1.14436,0.667021,0.524263,1.87262,0.242133,-0.11408,2.89169,0.310345,2015
"939",-0.84061,0.488049,0.571969,-1.17136,-0.737648,1.23137,-1.38351,-0.500653,0.233333,2016
"940",-1.65269,1.14436,0.571969,-1.70682,0.140351,0.211219,-0.621854,-0.656982,0.137931,2016
"941",-0.645711,0.280793,-0.140918,0.479641,0.686133,0.489442,1.24603,0.499854,0.516129,2016
"942",-1.32786,0.0389941,-0.711228,2.6661,-0.951215,1.2932,-0.712528,0.875044,0.424242,2016
"943",-1.06799,-0.237348,0.809598,1.50594,-0.761377,1.60234,0.176077,-0.297425,0.3125,2016
"944",-0.483294,0.349879,0.714547,-0.278926,0.97089,0.891321,0.75639,0.718715,0.4,2016
"945",-1.29538,-1.20454,0.809598,-0.0111966,0.686133,0.211219,0.284886,0.0152336,0.451613,2016
"946",-0.515777,0.24625,-0.0933924,-0.992872,0.520026,0.396701,0.72012,-0.766413,0.413793,2016
"947",-0.74316,-1.13546,0.429392,0.925857,1.80143,-0.623451,-0.349832,1.48473,0.666667,2016
"948",-0.0610111,0.488049,0.0491851,-0.457413,-0.0257571,0.334874,-0.313562,0.406057,0.387097,2017
"949",-1.03551,1.35162,1.18981,0.702749,0.520026,0.922234,-0.222889,-0.0316652,0.206897,2017
"950",-0.125978,0.591677,0.096711,0.345776,-0.452891,1.44777,0.284886,1.43783,0.37931,2017
"951",-0.450811,-0.202805,1.04723,0.390398,1.68278,-0.190659,0.774525,0.359158,0.645161,2017
"952",-1.55524,-0.582775,1.33238,2.26451,-0.00202743,0.55127,1.22789,1.20334,0.424242,2017
"953",-0.125978,0.937105,1.57001,0.390398,0.377648,-0.747106,0.0854029,-0.234893,0.40625,2017
"954",-2.88706,0.902562,-0.616177,0.613506,-0.334243,1.20046,-0.49491,1.89118,0.133333,2017
"955",0.945971,0.10808,0.952176,0.033425,0.0928913,0.891321,-0.893876,-1.70439,0.515152,2017
"956",-0.74316,-0.859116,1.28486,-0.0558182,2.56078,0.427615,0.0309985,0.64055,0.551724,2017
"957",-0.645711,2.59515,-0.23597,-0.323548,-0.737648,1.41685,-1.2203,-0.281792,0.0967742,2018
"958",0.361272,0.384421,1.47496,-0.903629,0.425107,-0.376142,-0.349832,-0.735147,0.4375,2018
"959",-0.0285278,0.522592,0.239288,0.301155,0.235269,1.69508,-0.676258,0.171563,0.448276,2018
"960",1.36825,0.557135,-1.18649,0.702749,-2.09024,1.81873,-0.98455,-1.17287,0.6,2018
"961",-0.808127,0.142622,1.04723,1.6398,0.448837,0.520356,-0.0415407,0.218462,0.484848,2018
"962",-0.450811,0.280793,1.33238,-1.79606,0.757322,-2.13822,-0.821337,-0.281792,0.333333,2018
"963",-0.385844,1.07528,-0.473599,1.0151,-0.737648,0.736752,-0.748797,1.60979,0.448276,2018
"964",0.945971,1.21345,-1.04391,-0.0111966,-0.856296,0.489442,-0.186619,-1.78255,0.62069,2018
"965",-0.0285278,-0.375518,0.476918,0.791992,1.5404,-0.283401,-0.0596754,1.85992,0.741935,2018
"966",-0.288394,1.6625,-0.140918,-0.0111966,-0.642729,0.211219,0.411829,0.0933982,0.333333,2019
"967",-0.93806,1.00619,0.524443,-0.234305,0.0691616,0.118478,-0.0778102,0.374791,0.37931,2019
"968",0.263822,-0.65186,0.667021,-0.0558182,-0.239324,-0.00517715,-0.0234059,0.0933982,0.516129,2019
"969",-0.645711,0.695306,0.144237,-0.368169,-0.998674,0.613097,-0.11408,-0.000399365,0.310345,2019
"970",-0.353361,0.729848,1.09475,1.59518,0.18781,-0.53071,-0.422371,0.578019,0.545455,2019
"971",0.588655,0.591677,0.571969,-0.94825,0.591215,-0.77802,0.647581,-0.547552,0.483871,2019
"972",-0.450811,-0.410061,-0.521125,0.256533,-0.57154,-0.314314,-1.07522,0.703082,0.548387,2019
"973",-0.353361,1.28253,-0.616177,-0.769764,0.97089,-0.283401,0.0854029,-0.469387,0.580645,2019
"974",-1.91256,0.349879,0.999702,0.524263,0.97089,-0.190659,-0.132215,1.82865,0.464286,2019
"975",-1.75014,1.6625,0.999702,0.747371,0.591215,-0.0979183,1.2823,0.562386,0.214286,2015
"976",0.361272,-0.444604,0.144237,0.122668,-1.40208,1.47868,-0.204754,-0.531919,0.516129,2015
"977",1.30329,1.1789,-0.378547,3.6924,-1.82921,1.63325,-0.422371,0.0308665,0.612903,2015
"978",-2.23739,0.349879,-0.0933924,0.256533,-0.144406,1.54051,0.556907,0.656183,0.344828,2015
"979",-0.190944,-0.340976,0.667021,1.14897,1.27938,-0.407055,0.0309985,3.18872,0.46875,2015
"980",1.43322,-1.13546,-0.758754,0.033425,1.56413,0.922234,1.20976,0.280993,0.818182,2015
"981",-0.385844,-0.27189,0.762073,0.524263,-0.120676,0.736752,0.520638,0.343525,0.384615,2015
"982",-0.320877,0.0389941,0.239288,0.301155,0.686133,0.644011,0.33929,1.09391,0.392857,2015
"983",1.14087,0.24625,-0.0458665,-1.43909,0.16408,-1.14898,-0.567449,-0.938375,0.59375,2015
"984",-1.94504,0.10808,1.61754,-0.145061,-0.666459,1.01498,1.06468,1.12517,0.103448,2015
"985",-0.353361,1.04073,0.857124,0.033425,1.68278,-0.0979183,0.0491333,1.2346,0.357143,2015
"986",2.83,0.24625,0.286814,-0.94825,-0.690188,0.427615,-0.00527108,0.359158,0.612903,2016
"987",0.00395553,0.453507,-0.331022,0.390398,-0.59527,1.60234,-0.0234059,0.890677,0.392857,2016
"988",1.98544,1.04073,0.762073,0.747371,-0.54781,1.44777,1.04655,1.17207,0.466667,2016
"989",-1.06799,0.660763,-1.13896,-0.0111966,-0.54781,1.41685,-0.658123,1.21897,0.241379,2016
"990",-0.613227,0.177165,-0.0458665,1.23821,2.20483,-0.159746,0.139807,2.95422,0.6,2016
"991",0.556172,0.729848,-0.426073,0.256533,-0.144406,-1.02533,-0.0778102,0.937576,0.517241,2016
"992",-1.65269,0.591677,0.476918,-0.457413,0.733593,-0.0670046,0.429964,1.4222,0.214286,2016
"993",-1.88008,1.35162,0.524443,-0.0558182,-0.191865,0.0257366,0.212346,-0.453754,0.111111,2016
"994",0.198855,0.24625,-0.23597,-0.725142,0.0454319,-0.0360909,0.194212,-0.75078,0.545455,2016
"995",0.166372,-0.202805,0.239288,1.32745,0.496296,-0.159746,1.26416,1.2346,0.62069,2016
"996",0.816038,0.177165,-0.426073,-1.17136,-0.405432,0.736752,1.71753,-0.313058,0.586207,2016
"997",0.816038,2.18064,-0.663702,-0.457413,-1.21224,1.94239,1.17349,-0.828944,0.392857,2017
"998",1.88799,-0.617317,-0.140918,-1.17136,-0.880026,-1.39629,-0.930145,-0.453754,0.793103,2017
"999",-0.678194,-0.133719,-0.568651,1.05972,0.0454319,0.891321,-1.38351,0.703082,0.518519,2017
"1000",-0.158461,0.453507,0.524443,0.256533,-0.974944,1.04589,0.520638,0.890677,0.413793,2017
"1001",0.361272,1.73159,-0.0933924,0.345776,1.39802,-0.437969,-1.03895,1.1408,0.5,2017
"1002",0.296305,0.695306,-0.853806,-0.323548,0.591215,0.0257366,0.0672681,0.578019,0.516129,2017
"1003",-1.58773,0.902562,0.762073,-0.145061,0.543755,-0.314314,2.02583,1.57853,0.214286,2017
"1004",0.491205,1.80067,-0.521125,1.46132,-1.09359,0.180305,0.103538,0.656183,0.483871,2017
"1005",0.913488,0.868019,1.37991,0.16729,1.92008,0.891321,-0.0415407,-0.578818,0.666667,2017
"1006",-0.385844,-0.548232,1.42743,1.23821,1.16073,-0.468883,0.901468,2.17258,0.607143,2017
"1007",-0.580744,0.488049,0.239288,0.791992,-0.0732165,0.180305,0.72012,0.765614,0.4,2017
"1008",0.00395553,1.35162,0.524443,1.55056,1.27938,-0.190659,0.248616,0.79688,0.59375,2018
"1009",2.89497,-0.410061,-0.283496,-0.769764,-0.974944,-1.1799,-1.20217,-1.25103,0.727273,2018
"1010",-0.710677,0.660763,0.809598,0.301155,0.140351,0.118478,-0.422371,-0.21926,0.413793,2018
"1011",-0.0285278,1.80067,0.191763,0.211911,-0.52408,0.736752,-0.204754,0.0308665,0.37931,2018
"1012",0.101405,-0.582775,0.239288,0.301155,0.97089,-1.02533,-0.748797,-0.37559,0.657143,2018
"1013",-0.548261,1.76613,1.61754,0.568884,0.401377,0.118478,0.393694,0.953209,0.296296,2018
"1014",-0.678194,1.38616,0.33434,-0.502034,-0.00202743,-0.0360909,-0.277293,1.73486,0.3,2018
"1015",1.43322,1.76613,-0.283496,-0.635899,-0.737648,-0.0670046,0.575042,-0.0472981,0.482759,2018
"1016",-0.0285278,0.211708,1.37991,0.16729,-0.191865,0.767666,-1.89129,-0.10983,0.344828,2018
"1017",-0.190944,0.902562,1.52249,2.08602,-0.903755,-0.561624,0.593177,0.0933982,0.535714,2018
"1018",-0.288394,0.315336,0.524443,0.747371,-0.263054,0.180305,0.575042,0.280993,0.612903,2018
"1019",0.978455,0.833476,-0.996383,0.970479,0.709863,0.149391,0.0309985,-0.0941969,0.709677,2019
"1020",-0.0934944,1.21345,0.0491851,-0.10044,-0.0257571,0.30396,-1.05709,-0.266159,0.451613,2019
"1021",-0.678194,1.07528,-0.23597,1.28283,-0.476621,0.489442,-0.349832,0.765614,0.448276,2019
"1022",0.198855,-0.479147,0.0491851,0.791992,0.875971,-1.21081,-0.785067,-0.735147,0.774194,2019
"1023",-0.483294,0.833476,-0.711228,-0.412791,-0.357973,0.644011,-0.11408,-1.00091,0.419355,2019
"1024",-1.00303,2.24973,0.00165929,0.122668,-0.191865,-0.314314,0.0128637,0.703082,0.344828,2019
"1025",0.166372,0.902562,0.714547,-0.546656,-0.880026,-0.376142,-0.98455,-0.203627,0.344828,2019
"1026",0.166372,2.42244,0.0491851,0.301155,0.520026,1.60234,-1.47419,-1.1885,0.413793,2019
"1027",-0.255911,1.45525,1.90269,0.747371,-0.144406,-0.345228,0.30302,3.00112,0.321429,2019
"1028",-1.23041,0.349879,1.95022,0.256533,-0.334243,1.04589,0.321155,-0.250526,0.275862,2019
"1029",0.328789,0.0389941,0.952176,0.211911,0.591215,-1.36538,1.37297,-0.10983,0.529412,2015
"1030",-0.320877,-1.13546,-0.996383,-1.92993,-0.785107,-1.36538,-0.766932,0.624918,0.545455,2015
"1031",-0.483294,-0.410061,0.571969,-0.769764,1.20819,-0.499797,1.13722,-0.141096,0.470588,2015
"1032",-1.06799,-1.86085,0.191763,2.26451,-0.191865,1.01498,0.411829,1.48473,0.533333,2015
"1033",-0.190944,-0.582775,-1.18649,-0.635899,1.01835,-0.53071,1.08282,0.26536,0.648649,2015
"1034",-1.00303,-0.720945,0.619495,0.211911,0.520026,1.47868,-0.132215,-0.563185,0.375,2015
"1035",-0.190944,-1.03183,-0.568651,-0.814386,0.496296,1.13863,-0.11408,-0.48502,0.516129,2015
"1036",-0.0934944,0.798934,-0.663702,-2.01917,-0.690188,0.242133,0.937738,-0.10983,0.419355,2015
"1037",-0.580744,0.660763,-0.758754,-0.145061,0.520026,-0.53071,0.593177,0.515487,0.46875,2016
"1038",-0.775644,0.660763,-0.568651,0.524263,0.353918,0.798579,1.95329,0.79688,0.482759,2016
"1039",0.133889,-0.133719,-0.853806,-1.12674,0.828511,0.273046,-0.404236,-0.141096,0.46875,2016
"1040",-0.580744,-0.755488,-0.616177,0.836614,0.97089,1.91147,1.20976,1.53163,0.558824,2016
"1041",0.263822,-0.064634,0.476918,-1.75144,-1.28343,0.0257366,-0.621854,0.42169,0.266667,2016
"1042",0.491205,1.83522,-2.08948,-0.145061,-1.16478,0.829493,-0.476776,-0.766413,0.454545,2017
"1043",-0.580744,-1.6536,0.00165929,-0.903629,0.852241,-1.70543,0.575042,-0.10983,0.617647,2017
"1044",0.328789,0.0735368,-0.616177,-0.635899,0.875971,-0.376142,0.538773,-0.141096,0.575758,2017
"1045",-0.548261,0.418964,2.04527,-0.502034,-0.57154,0.860407,-0.0415407,0.749981,0.16129,2017
"1046",-0.515777,0.902562,-0.0458665,0.881236,0.0691616,-0.716193,0.502503,0.53112,0.466667,2017
"1047",2.0504,-0.340976,0.239288,-0.725142,0.377648,-1.55086,-0.259158,-0.563185,0.666667,2017
"1048",0.231339,0.937105,0.0491851,-0.992872,1.32683,0.582183,-0.676258,-0.0160323,0.290323,2017
"1049",0.686105,0.937105,-0.283496,-1.75144,-2.20889,-0.314314,-1.32911,-1.07907,0.433333,2017
"1050",-1.75014,1.52433,0.999702,0.479641,1.30311,0.334874,0.647581,0.562386,0.258065,2018
"1051",0.231339,-0.27189,0.619495,-1.57295,-0.00202743,-0.994416,-0.222889,-0.125463,0.53125,2018
"1052",1.10839,0.0735368,-0.758754,0.16729,0.401377,-0.839848,-0.513045,0.234094,0.638889,2018
"1053",0.718588,-0.168262,0.33434,-0.0111966,0.591215,-0.252487,0.75639,0.53112,0.5,2018
"1054",0.653622,-0.133719,0.90465,-1.21598,0.828511,-0.77802,1.2823,-0.875843,0.542857,2018
"1055",1.2708,0.315336,-1.61422,0.256533,0.16408,-0.221573,-0.839471,-1.2823,0.666667,2018
"1056",1.49819,-0.617317,-0.568651,-0.502034,-1.23597,-0.283401,-0.0234059,-0.938375,0.657143,2018
"1057",0.588655,0.211708,-0.0458665,1.10434,-0.0969462,1.16954,0.393694,-0.0629311,0.617647,2018
"1058",1.36825,1.1789,0.33434,-0.992872,-1.11732,0.520356,-1.78248,-0.985273,0.387097,2018
"1059",-0.288394,0.280793,-0.948857,0.747371,-0.215595,-1.11807,-0.222889,0.0308665,0.53125,2019
"1060",-0.418327,2.35336,-1.04391,0.836614,-1.42581,0.582183,0.0491333,0.202829,0.258065,2019
"1061",0.361272,-0.582775,0.191763,-0.546656,0.330188,-1.82909,0.484368,-0.578818,0.638889,2019
"1062",0.751071,0.0389941,-0.188444,-0.457413,0.353918,-0.159746,0.411829,-0.203627,0.580645,2019
"1063",0.426238,-0.755488,0.999702,-0.635899,0.140351,-0.376142,0.284886,-0.297425,0.483871,2019
"1064",0.686105,-0.168262,0.144237,-1.57295,0.353918,-0.747106,0.665716,-1.12597,0.515152,2019
"1065",0.945971,-0.340976,-1.04391,-0.234305,-0.54781,0.118478,-1.25657,-0.75078,0.484848,2019
"1066",1.6606,0.764391,0.239288,-1.75144,0.401377,-0.747106,0.176077,-0.359957,0.548387,2019
"1067",0.945971,1.59342,0.239288,-0.680521,-0.974944,-0.00517715,-0.766932,-1.00091,0.34375,2019
"1068",1.14087,0.315336,0.33434,1.41669,-1.9004,0.644011,-0.0234059,-0.281792,0.515152,2015
"1069",0.0364388,0.315336,0.191763,0.122668,0.0928913,0.613097,-0.458641,0.921943,0.482759,2015
"1070",0.913488,1.00619,0.33434,-1.03749,-0.263054,-0.345228,1.88075,-0.187994,0.413793,2015
"1071",-0.0610111,-0.064634,-0.758754,-1.84068,0.0691616,-1.11807,1.04655,0.562386,0.545455,2015
"1072",1.98544,0.211708,0.0491851,-0.94825,-1.33089,-0.345228,-1.29284,0.0464994,0.46875,2015
"1073",-0.873094,1.07528,-0.80628,1.32745,0.0691616,0.0566503,0.0672681,1.01574,0.448276,2015
"1074",-0.288394,-1.13546,0.571969,-0.546656,-0.0257571,0.273046,0.30302,-0.563185,0.517241,2015
"1075",-2.30236,-0.133719,0.762073,-0.457413,0.614944,-0.283401,0.556907,1.57853,0.366667,2015
"1076",-0.255911,1.04073,0.33434,0.658128,0.0454319,0.149391,-0.712528,0.280993,0.387097,2015
"1077",-0.288394,0.522592,1.61754,0.256533,-1.37835,0.211219,-0.513045,0.828146,0.387097,2016
"1078",-0.0610111,-0.237348,-0.0933924,-0.992872,0.401377,-0.839848,-0.513045,-0.438121,0.5625,2016
"1079",0.751071,-0.0300913,0.429392,-0.680521,-0.666459,-0.437969,0.448099,-0.141096,0.545455,2016
"1080",0.718588,-0.202805,0.00165929,-0.323548,0.0928913,-0.345228,1.6994,1.01574,0.533333,2016
"1081",0.848521,1.07528,-0.140918,0.345776,-0.642729,0.334874,-0.839471,1.09391,0.413793,2016
"1082",0.198855,0.971647,-0.23597,-0.859007,-1.66311,1.04589,-0.53118,0.0464994,0.2,2016
"1083",0.718588,0.349879,0.286814,-0.0111966,-0.0494868,-0.0670046,-0.513045,-0.938375,0.516129,2016
"1084",-0.710677,0.660763,0.096711,-0.725142,0.496296,0.334874,0.701986,0.953209,0.3,2016
"1085",-0.125978,-0.410061,0.571969,0.747371,0.781052,-0.716193,1.49992,0.718715,0.5625,2016
"1086",0.133889,0.833476,0.714547,0.702749,-1.80548,-0.468883,-0.694393,1.03137,0.266667,2017
"1087",0.523688,0.0735368,0.90465,-0.591277,-0.690188,-1.70543,-1.18403,-0.172362,0.419355,2017
"1088",0.426238,0.142622,0.714547,0.925857,-0.286784,-0.314314,-0.204754,0.374791,0.580645,2017
"1089",0.491205,0.833476,1.57001,-0.591277,-1.06986,-1.30355,-0.204754,0.593652,0.322581,2017
"1090",0.166372,1.10982,-0.426073,3.15694,-2.35127,0.891321,-0.0234059,-0.688248,0.46875,2017
"1091",-0.255911,1.52433,0.952176,-0.189683,-2.20889,-0.128832,-0.930145,-0.688248,0.310345,2017
"1092",1.79054,0.0389941,0.524443,-0.0111966,-1.44954,-1.67452,-0.458641,-1.04781,0.645161,2017
"1093",-1.03551,0.729848,1.57001,1.19359,0.875971,-0.468883,0.847064,0.171563,0.5,2017
"1094",-0.678194,1.00619,1.52249,2.30913,1.80143,-1.02533,0.248616,0.64055,0.516129,2017
"1095",0.263822,1.62796,0.809598,0.791992,-1.30716,0.582183,-0.748797,0.921943,0.2,2018
"1096",0.783555,0.798934,0.0491851,0.479641,-0.52408,-0.592538,-1.81875,0.515487,0.448276,2018
"1097",0.945971,0.937105,0.667021,0.658128,-0.239324,0.0257366,-0.313562,-0.75078,0.5,2018
"1098",0.523688,1.07528,-1.09143,0.345776,-0.880026,-0.592538,-1.00268,-0.844577,0.59375,2018
"1099",0.881005,0.315336,0.191763,0.613506,-2.375,0.736752,-0.875741,-0.125463,0.387097,2018
"1100",1.10839,0.660763,0.286814,-1.75144,-1.97159,-0.716193,-1.03895,-1.3761,0.333333,2018
"1101",0.978455,0.798934,-0.616177,-1.17136,-0.951215,-0.839848,-1.583,-0.641349,0.551724,2018
"1102",-0.678194,1.48979,0.096711,0.033425,-0.0494868,-0.963502,-0.222889,0.875044,0.3,2018
"1103",-0.0934944,1.07528,1.23733,1.19359,0.567485,-2.26188,0.30302,-0.125463,0.645161,2018
"1104",1.0759,-0.65186,0.00165929,-0.412791,-0.761377,-0.654365,0.230481,-0.000399365,0.5,2019
"1105",-0.0934944,1.10982,-1.04391,0.033425,-1.82921,-2.04548,-1.85502,-1.00091,0.419355,2019
