RK,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB
8.819503740486391852e-01 ,-7.383649739249025234e-01 ,-6.028120115477850760e-01 ,1.266481584699258589e-01 ,1.501864268538879665e+00 ,-8.693179079599224757e-01 ,4.050085713793787345e-01 ,5.013839049587720531e-01 ,-9.997118958545160305e-01 ,-1.239219415523649115e+00 ,-1.148035786177894479e+00 ,2.149825217014279810e-01 ,9.966816887626614996e-01 ,-4.868623216496021922e-01 ,3.151337141105631234e-01 ,1.796115292443167255e-01 ,3.540070076875764249e-01 ,6.831595494903245358e-01 ,-1.878958986339693826e-01 ,-6.651473678760525532e-01
8.917498226491795688e-01 ,-7.383649739249025234e-01 ,-7.851536054435590550e-01 ,-9.065231838186084135e-01 ,3.355880092021614747e-01 ,-8.788976296761055185e-01 ,-9.910237276141143914e-01 ,4.294373527431413207e-01 ,-5.957340938560468785e-02 ,8.427946931298002653e-01 ,3.283545391525741763e-01 ,5.551386407538954071e-01 ,-4.604631030158370386e-01 ,1.852890228436693487e+00 ,-9.840452766167540055e-01 ,5.437129255643064624e-02 ,-5.776945670651920661e-01 ,8.504542570658250034e-01 ,4.174868939984485716e-01 ,-9.608614999418544356e-01
9.015492712497200634e-01 ,-1.163056999499846311e-01 ,-4.204704176520111525e-01 ,-1.039359499255704478e+00 ,1.956348580817544314e-01 ,-8.800950948906284266e-01 ,-6.033552828511980909e-02 ,1.400715807654143497e+00 ,6.826411851951139642e-01 ,-3.532559650328194190e-01 ,1.281660204636968503e-01 ,-1.417766849750415892e+00 ,-1.671329901817687480e+00 ,-5.541933302851788090e-01 ,4.125721384151132543e-01 ,1.432013896123182084e+00 ,-5.000527691691284415e-01 ,8.086305801719521069e-01 ,-1.500594740944402317e-01 ,-8.573615537188239433e-01
9.113487198502604469e-01 ,-7.383649739249025234e-01 ,-5.578722986046334015e-02 ,-6.851293247567795675e-01 ,6.154943114429733964e-01 ,-8.948638325364107748e-01 ,-4.540882280012331629e-01 ,3.373131555717991115e-02 ,-2.080163283017487652e-01 ,1.129415163511194318e-03 ,-5.724937949473725141e-01 ,-1.251735973510394451e-01 ,2.168013776699447281e-01 ,1.527822603883786934e-01 ,2.826542393423797095e-01 ,2.735417067602307628e-01 ,-1.160008051285671860e+00 ,-2.787850190688050400e-01 ,-6.419329931082814467e-01 ,-6.503616612727625146e-01
9.211481684508009415e-01 ,-1.360424247899820305e+00 ,-2.381288237562372567e-01 ,9.712897726168370771e-02 ,1.532964968787857041e+00 ,-8.996536933945024073e-01 ,1.908427970295444531e+00 ,6.812502854978463862e-01 ,1.870184536524263086e+00 ,-5.747468276555268707e-01 ,5.535666226775615151e-01 ,1.269466490764076250e+00 ,6.272646992976906866e-01 ,-5.373605781262843495e-01 ,1.581833230069696672e+00 ,-2.274192399913136098e-01 ,1.596275774024598304e+00 ,1.686927794943329895e+00 ,1.904683467612898196e-01 ,-6.799330744793429249e-01
9.309476170513413251e-01 ,-1.163056999499846311e-01 ,-6.028120115477850760e-01 ,-8.622444120062409123e-01 ,4.755411603225663253e-01 ,-9.220063773989297662e-01 ,-3.109054281044628665e-01 ,8.970899421447360300e-01 ,8.805650770833048924e-01 ,2.669184503107607243e-01 ,8.038022710386579783e-01 ,-8.735170592664687206e-01 ,-7.272642620738714037e-01 ,-7.393536040330154213e-01 ,5.529791596510060664e-02 ,1.525944073639096121e+00 ,-6.553363649612558017e-01 ,-3.206086959626809341e-01 ,-1.122230495549164653e-01 ,-9.312900867352743584e-01
9.407470656518818197e-01 ,1.127812847999851043e+00 ,-2.381288237562372567e-01 ,-7.146485059650217186e-01 ,6.465950116919529922e-01 ,-9.307877889720975739e-01 ,6.555784711987218127e-01 ,1.416511438806234702e-01 ,3.938853655849078317e-02 ,-8.746692988557146220e-02 ,-1.573436388391758367e+00 ,1.099388431237842578e+00 ,1.552318794257819545e-01 ,-7.225208518741209618e-01 ,6.399284617923923779e-01 ,2.735417067602307628e-01 ,3.928279066356089588e-01 ,-6.966663459942880332e-02 ,1.666088903802802834e+00 ,-7.834330207023734172e-01
9.505465142524222033e-01 ,5.057535740249332612e-01 ,1.265543640353105626e-01 ,-1.408349264358752295e+00 ,-1.309224945325257461e-01 ,-9.351784947586814223e-01 ,-8.836366276915366136e-01 ,-6.857342065991173241e-01 ,8.310841041112581040e-01 ,1.108583728277048319e+00 ,1.531895852998068353e-01 ,8.272635359958684376e-01 ,1.797085165936765927e+00 ,1.549900689576598101e+00 ,-3.344557812530954410e-01 ,2.422316475882609066e-01 ,-1.392933444973863066e+00 ,-1.700790033460564565e+00 ,1.893107451039956146e+00 ,-3.250761160003806105e-01
9.603459628529626979e-01 ,5.057535740249332612e-01 ,-2.381288237562372567e-01 ,-3.308991502578527144e-01 ,1.128655865551128956e+00 ,-9.455565266178800332e-01 ,1.120922570863220225e+00 ,4.654106288509566869e-01 ,8.886950953053940339e-02 ,-4.861504826064441676e-01 ,-5.474702301112633895e-01 ,6.231698645643887202e-01 ,2.022839992832026645e+00 ,-6.604351767724681022e-02 ,1.874148502983344899e+00 ,8.371227718557214814e-01 ,-3.447691733770010258e-01 ,-2.787850190688050400e-01 ,9.471968375518081684e-01 ,-7.390759008925030793e-01
9.701454114535030815e-01 ,1.127812847999851043e+00 ,-7.851536054435590550e-01 ,-7.294080965691449592e-01 ,6.776957119409303676e-01 ,-9.479514570469258494e-01 ,-4.182925280270405888e-01 ,7.891701138212898758e-01 ,7.321221581671608636e-01 ,1.330074590899755771e+00 ,3.033309743164650518e-01 ,4.530918050381549378e-01 ,-5.015094351786114624e-01 ,4.894373035662629712e-01 ,2.176952898060152408e-01 ,6.805724759958633463e-01 ,-1.160008051285671860e+00 ,6.413358725964486418e-01 ,6.445054412356019391e-01 ,-1.182647098991205903e+00
9.799448600540434651e-01 ,5.057535740249332612e-01 ,-5.578722986046334015e-02 ,-6.113313717361700261e-01 ,8.176488630613374387e-01 ,-9.479514570469258494e-01 ,4.705157163745795484e-02 ,4.294373527431413207e-01 ,1.474336752747879453e+00 ,-5.747468276555268707e-01 ,6.536608820219997895e-01 ,1.809669097961807693e-01 ,1.325052346064858666e+00 ,-3.017020479017655799e-01 ,5.529791596510060664e-02 ,1.483014700723446488e-01 ,4.343981610331886650e-02 ,5.158648419148241793e-01 ,-1.966207851991685907e+00 ,-6.060045414628923988e-01
9.897443086545839597e-01 ,-7.383649739249025234e-01 ,-1.332178387130880770e+00 ,-2.866203784454874337e-01 ,1.206407616173576836e+00 ,-9.599261091921547084e-01 ,-4.898839279754232390e-01 ,1.112929598791625674e+00 ,-8.512689769383720018e-01 ,-1.327815760572732540e+00 ,-5.224466652751533768e-01 ,-6.694233878349877820e-01 ,9.351121905185002525e-01 ,-5.878588346029670619e-01 ,-4.318942055576432959e-01 ,7.431925943398052237e-01 ,-3.447691733770010258e-01 ,1.101396318429077148e+00 ,1.590416054723749806e+00 ,-1.197432805594496052e+00
9.995437572551243433e-01 ,5.057535740249332612e-01 ,-1.332178387130880770e+00 ,-7.884464589856313710e-01 ,6.465950116919529922e-01 ,-9.695058309083377512e-01 ,-3.467011280786554406e-01 ,1.148902874899438542e+00 ,-2.574973012737973854e-01 ,-7.519395177536937203e-01 ,-1.998836990605623143e+00 ,-8.054858354559742972e-01 ,-4.999978138809104550e-02 ,8.545125175280088303e-02 ,-7.461998310763064135e-02 ,9.623630085436075676e-01 ,-5.000527691691284415e-01 ,9.759252877474524634e-01 ,-1.878958986339693826e-01 ,-1.227004218801076130e+00
1.009343205855664838e+00 ,5.057535740249332612e-01 ,-6.028120115477850760e-01 ,3.037632457193892854e-01 ,1.937274072024587124e+00 ,-9.798838627675363622e-01 ,7.271698711471069609e-01 ,1.328769255438512875e+00 ,-1.009243641355783185e-02 ,-1.317651024101119950e-01 ,-7.202249822517961531e-02 ,5.211230288486482509e-01 ,1.140343851332373148e+00 ,-6.720225953974381383e-01 ,8.997642599378571360e-01 ,1.525944073639096121e+00 ,1.987234118954490092e-01 ,4.740411650209482852e-01 ,7.958511393937077738e-01 ,-9.904329131484347348e-01
1.019142654456205221e+00 ,-1.163056999499846311e-01 ,-1.332178387130880770e+00 ,-1.186955405296923560e+00 ,2.111852082062431191e-01 ,-9.838754134826126485e-01 ,-3.467011280786554406e-01 ,7.172235616056616969e-01 ,4.352363203348744158e-01 ,-3.089577925082788723e-01 ,-2.148978379622280332e+00 ,8.952947598063628609e-01 ,1.757550455071695272e-01 ,-2.680365435839772714e-01 ,-7.891684280076559643e-01 ,4.927121209640331068e-01 ,4.704697045316712511e-01 ,7.249832263842004298e-01 ,3.039776203798665311e-01 ,-1.020004326355014923e+00
1.028942103056745605e+00 ,-1.163056999499846311e-01 ,-2.381288237562372567e-01 ,-4.046971032784623112e-01 ,1.113105515426640268e+00 ,-9.846737236256277725e-01 ,4.765999713277613847e-01 ,-2.900281694131558452e-01 ,4.847172933069213152e-01 ,-2.125182866014479366e+00 ,-2.221638872418378596e-01 ,-6.013921640244945799e-01 ,-9.119727568063574763e-01 ,-1.547325707659937155e+00 ,-4.318942055576432959e-01 ,-9.162405417746904979e-01 ,9.751413908560887522e-01 ,8.504542570658250034e-01 ,1.147954976822369022e-01 ,-5.764331282563120995e-01
1.038741551657286211e+00 ,-7.383649739249025234e-01 ,-7.851536054435590550e-01 ,-5.965717811320467856e-01 ,8.954006136837853180e-01 ,-9.914593598412575481e-01 ,-3.109054281044628665e-01 ,9.330632182525513407e-01 ,-7.523070309942765377e-01 ,-1.017728552900941663e+00 ,-1.623483518063978392e+00 ,3.170293574171672568e-01 ,-1.260866580189941466e+00 ,-1.732485981407773767e+00 ,4.125721384151132543e-01 ,2.735417067602307628e-01 ,-1.160008051285671860e+00 ,1.686927794943329895e+00 ,-3.770780213315989560e-01 ,-9.165043801319843197e-01
1.048541000257826594e+00 ,5.057535740249332612e-01 ,-4.204704176520111525e-01 ,-1.216474586505167821e+00 ,1.956348580817544314e-01 ,-9.954509105563339455e-01 ,-5.614753279238083872e-01 ,-7.418851276626620139e-02 ,3.857553473628257956e-01 ,-2.646596199837367713e-01 ,-9.228237026529081399e-01 ,-8.054858354559742972e-01 ,2.168013776699447281e-01 ,-7.730191083508036742e-01 ,-6.917300037031081095e-01 ,-5.405198317110300188e-01 ,-2.283064765329033963e-01 ,5.995121957025758563e-01 ,7.695907314271313582e-02 ,-9.165043801319843197e-01
1.058340448858366978e+00 ,-1.163056999499846311e-01 ,-1.149836793235106791e+00 ,-7.294080965691449592e-01 ,7.865481628123578428e-01 ,-1.001039081557440591e+00 ,-3.824968280528480147e-01 ,1.005009770468179520e+00 ,2.018627455440407115e+00 ,-4.861504826064441676e-01 ,2.282602798081359574e-01 ,3.170293574171672568e-01 ,1.489237674715956361e+00 ,3.379425341362141122e-01 ,1.202568655014650822e-01 ,1.483014700723446488e-01 ,-7.717990618053520713e-01 ,1.896046179412706145e+00 ,1.930943875579485436e+00 ,-8.721472603221139819e-01
1.068139897458907361e+00 ,-7.383649739249025234e-01 ,-9.674951993393329230e-01 ,-6.522651938365864321e-02 ,1.579616019161327545e+00 ,-1.019799369918299226e+00 ,5.481913712761465884e-01 ,1.040983046575995052e+00 ,-2.080163283017487652e-01 ,-3.975541375573615199e-01 ,-3.472817114223860635e-01 ,1.269466490764076250e+00 ,-5.836020995041604209e-01 ,-1.502072784717178866e-01 ,8.777739073328399977e-02 ,1.056293186059521716e+00 ,9.751413908560887522e-01 ,5.995121957025758563e-01 ,7.695907314271313582e-02 ,-1.005218619751724773e+00
1.077939346059447967e+00 ,-7.383649739249025234e-01 ,-1.879203168818202485e+00 ,-9.655615462350948253e-01 ,5.532929109450142047e-01 ,-1.031774022063528307e+00 ,-1.241593627433457359e+00 ,9.690364943603642089e-01 ,-1.494521625574994239e+00 ,-1.150623070474566356e+00 ,-1.948789860933403117e+00 ,-9.755638949822079686e-01 ,-2.081793223445433494e+00 ,-1.193837912323159056e+00 ,-8.216479027758393228e-01 ,1.400703836951209924e+00 ,-1.315291647077799331e+00 ,1.398071918831991778e-02 ,3.418140449193956543e-01 ,-1.434004111247137336e+00
1.087738794659988351e+00 ,-7.383649739249025234e-01 ,-1.332178387130880770e+00 ,-1.127917042880437037e+00 ,3.822390595756297582e-01 ,-1.038160503207650409e+00 ,-1.527959227226995509e+00 ,3.574908005275131417e-01 ,-1.247116760714755745e+00 ,-2.646596199837367713e-01 ,-6.976116191279208012e-01 ,-2.272204330667799144e-01 ,-3.168009404461253342e-01 ,1.022840039116953426e-01 ,-1.406278448603131004e+00 ,1.796115292443167255e-01 ,-1.082366253389608124e+00 ,5.158648419148241793e-01 ,-5.284237194896994616e-01 ,-1.079147152768175300e+00
1.097538243260528734e+00 ,-1.163056999499846311e-01 ,-9.674951993393329230e-01 ,-6.998889153609006986e-01 ,8.798502635592966303e-01 ,-1.038958813350665755e+00 ,4.705157163745795484e-02 ,1.040983046575995052e+00 ,4.847172933069213152e-01 ,-8.405358628027763679e-01 ,-5.724937949473725141e-01 ,-3.972984925930136413e-01 ,-1.342959244515490314e+00 ,-6.604351767724681022e-02 ,-9.661033571266167477e-03 ,1.338083718607268047e+00 ,1.987234118954490092e-01 ,2.649227805515720346e-01 ,1.286224063660224319e-03 ,-1.138289979181335676e+00
1.107337691861069118e+00 ,-7.383649739249025234e-01 ,-9.674951993393329230e-01 ,-1.039359499255704478e+00 ,5.066418605715459211e-01 ,-1.042152053922726918e+00 ,-6.688624278463836115e-01 ,1.776244199884388364e-01 ,-2.080163283017487652e-01 ,-3.089577925082788723e-01 ,-1.273153610358442878e+00 ,-4.313141044982608530e-01 ,1.017204854844049100e+00 ,4.389390470895796481e-01 ,-6.917300037031081095e-01 ,2.306123338445856263e-02 ,-3.835900723250307842e-01 ,3.903938112331995502e-01 ,3.039776203798665311e-01 ,-9.312900867352743584e-01
1.117137140461609501e+00 ,-1.163056999499846311e-01 ,-9.674951993393329230e-01 ,-1.172195814692802429e+00 ,3.666887094511388501e-01 ,-1.055324171282478574e+00 ,-4.898839279754232390e-01 ,9.330632182525513407e-01 ,1.523817725719928129e+00 ,3.555147953598433719e-01 ,-8.227294433084689773e-01 ,1.099388431237842578e+00 ,1.141855472630082247e-01 ,-4.868623216496021922e-01 ,-1.049004226153118502e+00 ,3.674718842761469650e-01 ,8.198577950639586165e-01 ,1.310514702898453399e+00 ,1.060706111170384824e+00 ,-8.130044339089534944e-01
1.126936589062150107e+00 ,-1.360424247899820305e+00 ,-6.028120115477850760e-01 ,-1.039359499255704478e+00 ,5.221922106960346088e-01 ,-1.060513187212077657e+00 ,-5.972710278980010168e-01 ,1.416511438806234702e-01 ,1.226931887887640071e+00 ,1.783221052616780766e-01 ,3.048196283148606103e-03 ,-5.673765521192473127e-01 ,1.448191342553182714e+00 ,1.347907663669867029e+00 ,-9.190863270803871776e-01 ,5.437129255643064624e-02 ,1.210816139993839413e-01 ,2.230991036576961684e-01 ,6.445054412356019391e-01 ,-5.616474216530220609e-01
1.136736037662690491e+00 ,5.057535740249332612e-01 ,-9.674951993393329230e-01 ,-7.884464589856313710e-01 ,8.176488630613374387e-01 ,-1.060513187212077657e+00 ,-1.205797927459264729e+00 ,1.416511438806234702e-01 ,-5.049021661340369338e-01 ,-7.076413452291515638e-01 ,3.533781039886841890e-01 ,-2.312676163530017620e-02 ,-8.953449225315865401e-03 ,-4.531968173318132731e-01 ,-1.178922125225851936e+00 ,-4.152795950231438771e-01 ,-7.329781628573195373e-01 ,9.341016108535766804e-01 ,-1.928371427452159503e+00 ,-1.271361338610946579e+00
1.146535486263230874e+00 ,-1.163056999499846311e-01 ,-1.696861574922428506e+00 ,-8.032060495897545005e-01 ,8.176488630613374387e-01 ,-1.066101358213184636e+00 ,-1.563754927201185696e+00 ,1.616555464301033140e+00 ,-2.080163283017487652e-01 ,-5.747468276555268707e-01 ,-8.477530081445789900e-01 ,8.272635359958684376e-01 ,2.988940419954936312e-01 ,2.706115255006374953e-01 ,-1.146442650457668577e+00 ,1.306773659435296109e+00 ,-1.392933444973863066e+00 ,1.394162056686204965e+00 ,1.855271026500432408e+00 ,-1.064361446164885150e+00
1.156334934863771258e+00 ,-1.360424247899820305e+00 ,3.088959579310844861e-01 ,-1.216474586505167821e+00 ,3.355880092021614747e-01 ,-1.066899668356199982e+00 ,3.334171714309935863e-01 ,-3.979479977365994459e-01 ,1.820703563552216409e+00 ,1.728758143620629850e+00 ,1.531895852998068353e-01 ,1.677653833627037017e+00 ,6.477878653790768437e-01 ,1.527822603883786934e-01 ,1.127120583315136315e+00 ,2.109215884162888022e-01 ,-8.882617586494482298e-01 ,-1.073434880052435814e+00 ,-7.932786912663819523e-01 ,-1.032905169510292542e-01
1.166134383464311863e+00 ,-1.360424247899820305e+00 ,-1.514519981026654749e+00 ,-2.128224254248778091e-01 ,1.517414618663368353e+00 ,-1.076479390072382802e+00 ,1.544386715600331583e-01 ,1.508635635977586986e+00 ,6.826411851951139642e-01 ,-1.194921242999108513e+00 ,3.283545391525741763e-01 ,2.149825217014279810e-01 ,6.477878653790768437e-01 ,-1.143339655846476344e+00 ,-9.661033571266167477e-03 ,1.901664783702756711e+00 ,3.540070076875764249e-01 ,-1.533139883871804943e-01 ,-4.527508704106518733e-01 ,-1.315718458420817027e+00
1.175933832064852247e+00 ,5.057535740249332612e-01 ,-5.578722986046334015e-02 ,-5.670525999238026360e-01 ,1.175306915924597240e+00 ,-1.102025314648871435e+00 ,-1.313185027381842618e+00 ,2.495709722040670153e-01 ,1.029007995999448921e+00 ,3.112166228353028252e-01 ,9.789672248914252917e-01 ,8.272635359958684376e-01 ,1.735515667692604680e+00 ,2.537787733417430358e-01 ,-1.146442650457668577e+00 ,-7.086894413145544691e-02 ,-1.043545354441575590e+00 ,6.831595494903245358e-01 ,1.666088903802802834e+00 ,-1.772190499674797248e-01
1.185733280665392630e+00 ,5.057535740249332612e-01 ,-6.028120115477850760e-01 ,-1.496906807983485077e+00 ,8.678240721032697003e-02 ,-1.112403346508069601e+00 ,-1.384776427330225212e+00 ,-7.576807588147480566e-01 ,9.795270230274003564e-01 ,1.507267280997922621e+00 ,5.535666226775615151e-01 ,7.252167002801291895e-01 ,2.988940419954936312e-01 ,2.223210775932366712e+00 ,-1.341319499066766507e+00 ,-1.260651192666378817e+00 ,-8.882617586494482298e-01 ,5.158648419148241793e-01 ,-1.020297238503540704e+00 ,-9.312900867352743584e-01
1.195532729265933014e+00 ,-7.383649739249025234e-01 ,-2.381288237562372567e-01 ,-4.637354656949508325e-01 ,1.299709716920513403e+00 ,-1.112403346508069601e+00 ,1.049331170914835187e+00 ,2.623807195319848073e+00 ,-1.247116760714755745e+00 ,1.595863626047005157e+00 ,-1.223106480686223740e+00 ,4.871074169434009837e-01 ,5.246488688907542386e-01 ,9.270888596975116469e-01 ,8.997642599378571360e-01 ,2.433935789626275437e+00 ,8.198577950639586165e-01 ,1.728751471837205900e+00 ,9.850332620913373471e-01 ,-7.095044876859230021e-01
1.205332177866473620e+00 ,-1.982483521874738308e+00 ,-2.381288237562372567e-01 ,-1.142676633484558169e+00 ,5.221922106960346088e-01 ,-1.116394897223146110e+00 ,-1.134206527510882134e+00 ,-4.698945499522301783e-01 ,5.836792392510185001e-01 ,6.656020030316334157e-01 ,4.284487984970132834e-01 ,9.973415955221021090e-01 ,9.761585226812738991e-01 ,1.011252620491982723e+00 ,-1.146442650457668577e+00 ,6.805724759958633463e-01 ,-5.776945670651920661e-01 ,-2.202674156187067300e+00 ,1.741761752881855640e+00 ,-3.398618226036706491e-01
1.215131626467014003e+00 ,-1.163056999499846311e-01 ,-4.204704176520111525e-01 ,-1.142676633484558169e+00 ,5.221922106960346088e-01 ,-1.117193207366161456e+00 ,6.913741711729143313e-01 ,-3.260014455209686579e-01 ,3.799942482434132796e+00 ,8.972576021259541512e-02 ,6.786844468581098022e-01 ,3.850605812276617357e-01 ,1.552318794257819545e-01 ,1.432071424464337994e+00 ,-3.344557812530954410e-01 ,-8.248825787513515764e-03 ,1.751559369816728440e+00 ,-6.970217880075575412e-01 ,-1.020297238503540704e+00 ,-8.869329669254040205e-01
1.224931075067554387e+00 ,5.057535740249332612e-01 ,-2.381288237562372567e-01 ,3.923207893441220673e-01 ,2.326032825136826521e+00 ,-1.118789827652191926e+00 ,2.260300715084183343e-01 ,1.436689083761958807e+00 ,-1.593483571519090702e+00 ,-1.682201140769064684e+00 ,-1.220696278973996268e-01 ,1.031357207427349376e+00 ,1.714992501611217079e+00 ,8.934233553797239491e-01 ,4.450516131832943367e-01 ,1.244153541091351789e+00 ,-3.059482744289684919e-01 ,1.143219995322952931e+00 ,8.715239884727552511e-01 ,-9.312900867352743584e-01
1.234730523668094770e+00 ,-1.360424247899820305e+00 ,-1.514519981026654749e+00 ,-7.736868683815102399e-01 ,9.576020141817445097e-01 ,-1.120386447938222396e+00 ,-7.762495277689613893e-01 ,1.832395120947922784e+00 ,7.816031311392094283e-01 ,2.226202777862185955e-01 ,-1.721167575696187502e-01 ,7.892007408044030004e-02 ,-4.194167708530618377e-01 ,1.162747389922031527e+00 ,-1.146442650457668577e+00 ,1.244153541091351789e+00 ,-7.302288074077599445e-02 ,2.021517210094333716e+00 ,5.309961676170252831e-01 ,-1.345289871627397105e+00
1.244529972268635154e+00 ,5.057535740249332612e-01 ,-1.514519981026654749e+00 ,-3.751779220702180506e-01 ,1.486313918414388757e+00 ,-1.142339976871142193e+00 ,-1.205797927459264729e+00 ,1.256822703222884696e+00 ,8.886950953053940339e-02 ,-8.405358628027763679e-01 ,7.287315765303288284e-01 ,8.612791479011155937e-01 ,-1.115692796322523689e-01 ,-1.670400306306117355e-01 ,-1.601155297212229156e+00 ,8.684328310276935303e-01 ,-3.447691733770010258e-01 ,1.268691026004577393e+00 ,4.174868939984485716e-01 ,-1.300932751817526656e+00
1.254329420869175760e+00 ,-7.383649739249025234e-01 ,-1.332178387130880770e+00 ,-1.009840318047460217e+00 ,7.865481628123578428e-01 ,-1.167885901447630603e+00 ,-1.241593627433457359e+00 ,9.690364943603642089e-01 ,4.847172933069213152e-01 ,4.884093129334681205e-01 ,3.784016688247933136e-01 ,6.571854764696346551e-01 ,-7.067410959924844693e-01 ,7.755940902674639537e-01 ,-1.438757923371314584e+00 ,1.118913304403465814e+00 ,-5.776945670651920661e-01 ,3.485701343393237117e-01 ,3.796504694589193929e-01 ,-1.300932751817526656e+00
1.264128869469716143e+00 ,-1.360424247899820305e+00 ,1.265543640353105626e-01 ,-1.364070492546386903e+00 ,3.977894097001184459e-01 ,-1.181457173878889932e+00 ,-7.046581278205762411e-01 ,-3.979479977365994459e-01 ,6.826411851951139642e-01 ,4.884093129334681205e-01 ,5.309532595536860938e-02 ,4.190761931329077261e-01 ,1.263482847820695865e+00 ,6.072665686785218009e-01 ,-2.694968317167286687e-01 ,-5.405198317110300188e-01 ,-1.237649849181735595e+00 ,-2.784295770555295785e-02 ,7.695907314271313582e-02 ,-4.729331820332815517e-01
1.273928318070256527e+00 ,-1.163056999499846311e-01 ,-1.696861574922428506e+00 ,-1.083638271068069647e+00 ,7.243467623144008716e-01 ,-1.183852104307935749e+00 ,-1.677226282076950403e-01 ,8.611166660369206083e-01 ,1.878314554746348675e-01 ,-6.190450001800689162e-01 ,-1.773624907080635804e+00 ,-9.075326711717147665e-01 ,7.504036957860132917e-01 ,8.934233553797239491e-01 ,2.281844119691722045e-02 ,1.588564191983040219e+00 ,-4.224109712730633182e-01 ,-3.624323728565567726e-01 ,9.850332620913373471e-01 ,-1.537504057470168384e+00
1.283727766670796910e+00 ,-7.383649739249025234e-01 ,-1.149836793235106791e+00 ,-1.482147217379361948e+00 ,2.733866087042023385e-01 ,-1.184251259379443422e+00 ,-1.313185027381842618e+00 ,5.013839049587720531e-01 ,-1.009243641355783185e-02 ,-4.418523100819036209e-01 ,-1.248130045522333642e+00 ,3.850605812276617357e-01 ,-2.947661530670345545e-02 ,3.495299527611871876e-02 ,-1.373798973834947645e+00 ,8.684328310276935303e-01 ,-6.553363649612558017e-01 ,-1.951376652810563328e-01 ,1.286224063660224319e-03 ,-1.212218512197786202e+00
1.293527215271337516e+00 ,-1.163056999499846311e-01 ,-6.028120115477850760e-01 ,-1.201714995901046690e+00 ,6.154943114429733964e-01 ,-1.190238585452057851e+00 ,-1.134206527510882134e+00 ,-3.821523665845083517e-02 ,-3.564592472178928495e-01 ,8.972576021259541512e-02 ,-1.721167575696187502e-01 ,3.850605812276617357e-01 ,-1.117204417620230483e+00 ,6.240993208374162604e-01 ,-5.618121046303745647e-01 ,-5.092097725390600793e-01 ,-1.509396141817959336e+00 ,8.504542570658250034e-01 ,6.823418657751256777e-01 ,-9.756472065451446962e-01
1.303326663871877900e+00 ,-1.163056999499846311e-01 ,-1.149836793235106791e+00 ,-1.644502714024704160e+00 ,1.023327573348178782e-01 ,-1.193830981095626687e+00 ,-8.478409277173439840e-01 ,-1.461350649818943803e-01 ,2.167070374356551365e+00 ,4.441111404089260195e-01 ,3.048196283148606103e-03 ,6.912010883748819223e-01 ,-1.979177393038496824e+00 ,-4.868623216496021922e-01 ,-4.643736803258266543e-01 ,-5.405198317110300188e-01 ,-9.270826575974794315e-01 ,5.158648419148241793e-01 ,-8.311151158059111310e-01 ,-1.300932751817526656e+00
1.313126112472418283e+00 ,-1.982483521874738308e+00 ,-7.851536054435590550e-01 ,-1.098397861672192777e+00 ,7.554474625633782470e-01 ,-1.202213237597286710e+00 ,-1.492163527252802879e+00 ,6.812502854978463862e-01 ,1.127969941943544496e+00 ,1.197180073326132410e+00 ,8.288258358747671029e-01 ,1.269466490764076250e+00 ,1.242959681739309596e+00 ,1.415238672305444867e+00 ,-1.049004226153118502e+00 ,1.619874251155012379e+00 ,-1.858784232350247922e+00 ,-1.115258556946310042e+00 ,2.283047713008189705e-01 ,-3.398618226036706491e-01
1.322925561072958667e+00 ,-1.163056999499846311e-01 ,-4.204704176520111525e-01 ,-9.508019556309736942e-01 ,9.887027144307218851e-01 ,-1.221372681029653018e+00 ,-4.182925280270405888e-01 ,1.076956322683810363e+00 ,-5.957340938560468785e-02 ,-1.317651024101119950e-01 ,-1.273153610358442878e+00 ,7.252167002801291895e-01 ,-1.507144573166588897e+00 ,-6.720225953974381383e-01 ,-1.720584074121808138e-01 ,1.369393777779237986e+00 ,-5.388736681171595322e-01 ,1.812754267638232997e-01 ,-5.284237194896994616e-01 ,-8.573615537188239433e-01
1.332725009673499272e+00 ,-1.163056999499846311e-01 ,-6.028120115477850760e-01 ,-1.113157452276313908e+00 ,8.176488630613374387e-01 ,-1.234145643317897223e+00 ,-8.478409277173439840e-01 ,3.373131555717991115e-02 ,-4.059402201899397489e-01 ,-7.076413452291515638e-01 ,3.048196283148606103e-03 ,1.129356859856875256e-01 ,-2.347082761205764589e-01 ,-6.046915867618615215e-01 ,3.800926636469298958e-01 ,1.796115292443167255e-01 ,-2.285814120778598912e+00 ,-2.369613421749292292e-01 ,-3.770780213315989560e-01 ,-9.756472065451446962e-01
1.342524458274039656e+00 ,-1.360424247899820305e+00 ,-1.696861574922428506e+00 ,-9.360423650268505646e-01 ,1.050904114928681077e+00 ,-1.240132969390511875e+00 ,-8.120452277431540189e-01 ,1.076956322683810363e+00 ,8.886950953053940339e-02 ,-2.203614474591962247e-01 ,-1.273153610358442878e+00 ,2.149825217014279810e-01 ,2.168013776699447281e-01 ,1.785559219801116759e+00 ,-1.276360549530399791e+00 ,4.300920026200888979e-01 ,3.151861087395438910e-01 ,1.686927794943329895e+00 ,-3.655020047586354098e-02 ,-1.286147045214236284e+00
